Input,Output
2.4492461261405216,14.379040304106585
3.500082246708615,13.641535356286672
2.6562287913428726,12.096935998173372
1.225690415561644,11.119801793161045
1.0172595115405803,10.634061666487163
4.317107090350902,11.849815537692638
1.2504337557697491,10.210327657767928
2.4761094043025182,8.630701517923404
2.6761313115557184,9.017460849439969
1.2274909200330026,7.759071969460024
4.966501606013702,6.3928276869029315
2.6968234404894047,7.638972588890353
1.7172095664037483,8.197409382763093
2.086019513311993,7.503719477246009
4.0317647584654175,5.1738469067853945
2.0597006909922766,6.378147948403152
1.7794774460235856,8.080540485871273
3.7198713138875674,5.340926896148213
4.061387801194321,5.4832165470491665
1.207617050138483,5.648619579195601
3.073319737858195,4.895527716024038
2.013655141553852,4.010022922853354
3.4329069929928746,3.5925097921233604
3.152209048902959,4.5068416047582325
4.641950047737564,4.065809662927558
1.365025983622246,3.3499494549618647
1.253180606015441,3.6919200613960315
3.947051550648315,3.350422908033559
1.1303503701347184,3.327779565462458
2.6574864928169886,3.6633716231191897
1.6239273714087172,3.356785903182682
3.097320249912669,4.149846112868865
1.285476034205125,4.24408459674097
1.0571362108103122,3.2942261090468605
2.728435836801554,2.512966207708614
2.3896541942275578,4.108658052612838
2.2903882592834472,4.272881526141027
1.2252875775479386,6.4479123579371285
3.2034332119222486,6.89497411641913
1.6735911906352205,8.285958003019909
4.038880544879784,7.768057592923537
1.949024196062874,7.854979826323427
3.326510290499098,8.227094126781887
2.098603376022765,9.270830775436163
4.586074306502956,8.978668505927368
2.726932183353437,9.011396422580233
4.740903690138476,8.493992106385708
3.4084186953668447,9.337751633841686
2.264361509702939,9.264624946933596
1.5073934455981983,8.67605720339301
3.755843132668069,10.041665865655617
4.116967961417661,11.207776933998082
1.3329820941014865,11.596874331697974
1.561983217938618,11.808706032100343
1.7020784245743674,12.572098536346454
1.7379554443374103,12.114562095460398
4.533427650173131,10.780416745119977
2.386673278464652,12.572806181902607
1.388606938955422,14.11714207195719
4.712706050160525,11.774480582313732
1.5517706641703137,11.56582829894857
2.5586975249601784,11.68735087345134
1.3980272104106013,11.014549982292413
4.278598145776966,12.454465822868954
3.1429235879035127,12.275663192141236
3.6370910716360663,11.926201337318622
3.774353156521124,12.36656354238183
1.2430489291298499,13.295497584351233
2.5507389672755827,14.14337536185043
1.4800731055216696,14.693325426793217
3.598526837690801,14.085149797068985
3.475673085209554,15.7633510920432
4.8617686711570975,14.253848086213369
4.762598795727092,15.280901584054334
3.0132762899517234,14.940417606975897
4.9038943115194975,12.530148946762752
3.0594048142138175,11.136435529859037
2.0125604477305195,12.567295559023165
3.450369335756051,11.347021057122173
1.8949435446363347,11.544383617338086
4.799033164518278,10.174649292877701
4.144277369140379,10.486270004542911
2.12972220398107,10.113594785447464
2.1298347036605088,11.745260517598178
2.3037345762422183,13.87063216117669
3.2530664765670365,13.803710680367164
4.341226596650062,12.954811944095281
2.4225652084966005,13.010435350104201
1.2839773095042237,12.126593500317341
2.344845353590824,11.623915233399748
1.5865658906343447,10.605061702684418
3.410445086667754,10.91255069103631
3.413648284770606,11.126120518045775
4.709873571543058,10.80972853464341
1.3496972988058373,10.305813149323235
2.6391130655920905,9.960701322411847
2.6486787192163512,10.132990187540129
1.8098950717838909,10.954162811943412
3.0810831692430276,11.932774721497799
3.2884562607680454,12.935654687113399
4.553424915612334,12.343240330020437
4.833100167644892,12.284355992856062
4.922159861854016,11.402965338005158
1.6333060728747988,13.290762844330821
1.8038720353123643,12.187213094551032
3.4814833556466587,12.316975088251553
4.7629413987260625,11.67633615050837
4.3054368176027005,11.995831477924762
2.1656334922576743,13.0985327632891
2.0903270261659506,13.789017129973733
3.417057324061416,12.346995345820577
4.5210540141556645,12.345746688813463
3.4986271150617556,13.355821897757536
1.839700095295567,15.700144333937969
3.0149349520847197,15.489291908763697
2.6606107738145788,17.903811199060907
3.719213750185696,16.96760374513569
4.603014528633144,14.596499977487428
4.157238737507285,14.63713831511385
2.935451418925204,14.703396240123661
2.1544897065676265,13.302992734924482
4.887840396430363,11.109871766985334
4.93708865496009,9.291997872525888
2.3484342782474226,8.903115150871992
4.352333456991961,5.804132397486667
3.3593361235137245,5.992486966629388
1.6309824062616856,7.371868239980605
2.7533438982154546,6.754592820752609
1.1647100156503272,7.708051463412533
2.5968056323031106,7.182141260590129
4.6747568753516795,7.811923581420718
1.5405580386373323,8.465385512656844
2.8006448488481848,8.688937088137056
1.0190528914764534,8.978762544634968
2.482325652080473,7.432673818989372
3.324091852101264,6.53766924401353
1.5491844635802985,5.381826185250536
4.324357558824034,3.956104128381098
1.7313403040554585,4.723458094097664
3.9777981350661493,3.970687966573009
1.0015671886642026,3.2877995940468447
1.326053911858947,2.997857214235045
1.9313257474278704,3.9798203266229764
1.4661562203168774,4.790146253052858
4.85573487686505,5.271686776448019
2.72485104717396,6.560587392507489
4.406247963908225,6.493706231653896
1.1377430283471432,6.334594188139287
4.765219664805441,5.830816786457114
1.1441874855220413,5.03463659087562
3.264878637492074,4.236506292819217
2.4971313199928216,3.476953819716408
4.198351034126414,2.9151686336232823
2.66507082438034,2.6018832326311747
2.498727530477913,1.2771517425177525
3.943619221996526,1.5171007650619628
3.9026291621434543,2.6642663476287853
4.132008939824312,3.2242232479810204
1.0387181538539232,3.8422735747208447
1.5628507830935492,5.537169475169525
2.3230209602846323,5.4317938572092
2.661795779471027,5.884099698383442
2.4181908168333024,6.7175439189480075
3.7800426409031296,8.372103709999033
3.201839359466913,8.73448232068462
4.072069027816307,8.245854029007853
1.6312222520671043,8.271734003878374
3.5311898196191764,9.584239446343185
4.591773730794829,8.355556869829385
1.3567177455812298,9.333807491815513
2.841656998393275,11.14116016530289
3.581278572779961,10.229043198336404
4.642544165112159,8.04707699198733
2.870368200352805,8.641325457144353
3.7896515090073306,8.627230326352848
2.716190206581964,9.613403215155452
3.7755606960708814,9.154673065614128
2.544338226220841,10.036052268302754
2.058941354361057,10.119393490614542
4.7576378613587345,10.412332601635999
2.239872451480194,11.035027112831392
1.2416023427457188,12.161912446204454
2.8094429253772444,11.22614688366718
4.698132510320743,11.861698487725036
2.546599620621345,11.758748477841662
1.2684687541823543,12.958953787969639
1.1462122507552248,13.52140811017436
4.725631571562333,14.488810977739998
3.907947368520133,14.447795316602008
1.0958243307839761,14.105607632874143
2.987186683212593,15.086423549496757
1.505180303036202,14.846904123203938
4.56080582909075,15.837151267027068
2.5029599308196535,15.351892968515685
4.10854274083375,12.92907382961344
4.807511070558242,11.70496967862725
3.7338469882297023,10.513561750824136
3.642146312289601,10.631376679307767
3.987909112392689,10.012607283598244
4.422222401028677,10.656169926454814
2.0209375657422926,12.389028378225404
4.932283731491954,11.32519657684873
1.1320809682366484,10.086698567803102
1.2658177416834886,12.220765381549498
1.0525892920319397,13.630201764412226
4.2251087081640195,12.40033580758794
3.767286565570789,11.500532857995049
3.69253612718434,12.519778591764625
4.611078258866083,11.439405453914647
3.3475943931240857,10.399713994348108
2.0864647651668973,10.600334402504595
1.2385676360164233,11.808990622708922
3.7137682828809937,11.740193596428776
1.9093391999661127,11.447784760634311
1.689417300026979,14.242721091490939
1.3778991451098737,13.487051268174998
3.6930818535676693,13.104760851605464
4.173893095526166,12.574733090222217
4.418106091248953,13.085099103908606
2.3406953679928284,14.236853852408304
1.9304653962467344,14.728984955886721
2.8281290390805394,12.962946824935441
2.4807737710803943,12.810842547617847
4.642772599240624,11.046495791625254
2.655606378013778,12.526640376554175
1.6439208881565075,13.077867749359987
4.574968172187145,13.110171379840427
3.6973833645043928,12.640999907791493
4.101060816261562,11.071249423936855
1.3115487822272756,10.082264077210954
2.660962286551735,12.002194465391554
3.7281820652410302,12.160531793786857
1.3063602674622525,11.218110014301798
3.134404805749896,10.610789317226395
3.103463338246751,11.466654124070958
1.1749007440747308,12.354299279279601
2.994571106353295,11.390409852806554
3.8097319506614653,11.433033282129092
2.0909141256452837,11.862958071947261
3.88092044573148,11.902164142101057
3.198186283327578,11.702300708022355
1.180283502041409,11.865796324144798
2.5580937362266076,12.218004292247736
4.574576594446458,11.393602346001137
1.6901360619151382,11.892937229400555
1.6269476151286102,13.080284229102016
4.27913283656722,13.876089118811613
1.503698451393047,14.700007592158341
3.779608654294915,13.20715821150812
2.6825352886476557,14.067840469624759
2.3644622890972884,14.878700070250336
3.555533325883667,15.63962432184393
1.661281879790046,15.584257676752106
3.4820907913543744,15.232507333838127
2.086624170632886,14.843119766173501
3.791866951495859,13.224296491139803
2.260467829699182,12.843244716455185
2.825235295765797,13.320161229574254
3.7762767028224746,12.476358179890545
2.0518048983256394,12.195452471296003
4.395584356783177,11.993806746974773
3.911212929633896,12.588590011174418
2.4711318472613777,11.182439880369946
4.122337102123458,10.729289620207023
1.0832686211937248,11.207430467130518
4.217466102066036,12.156444846717827
3.0669734475027295,12.494587602994194
1.9494645566148368,13.69046064893043
2.9403576324566556,15.006603962553635
4.527718432869971,12.820406763968037
4.911304802947394,12.520259532338631
2.4603219698947805,12.567912821011253
1.8908656162856392,14.28763168096134
2.7757067921009044,14.555345769975062
4.0965857342544965,13.976798583861592
1.7893874977837974,13.96871947660832
4.764992993083074,13.768052011961332
2.1558524966595582,13.606493898716163
1.1514221882479307,13.734475478699752
1.0495264833281102,12.827635239401328
3.8811117887738895,13.728974612884253
2.8623254740604587,13.562707246155215
2.3944800009754355,13.85646942654538
1.2612731344262973,14.806960296815536
4.3305732818142335,15.144536069629671
2.853104745464171,15.009067510770574
4.907298577025264,14.459624618870981
2.6514085057766357,16.10925476938552
3.439095232748571,15.976421277664384
1.1958003652083131,15.089936099198553
1.8985877000248892,13.28100486230654
3.2545522887304235,15.039196318941878
4.757387938581066,13.979518446793543
1.8371540478705768,12.849092948127527
1.1739971122975907,11.230756924191994
3.5991381899055117,10.723446773706366
2.9375881868504474,9.116203370527288
4.0482945672346045,8.874831168146892
2.4917546657964262,10.915873761277297
2.2318040706059046,10.678015802569723
4.980972992886011,9.017674101465168
2.332979253198273,7.202169239614873
1.775973201950403,7.690932443027134
2.931878675860965,7.273426094659282
1.5963345569489649,7.00586088755998
3.2462090130120336,7.193729925580321
1.475836434734327,7.784358366369015
4.6903076254717195,6.197404948026093
1.7873016588525537,7.910759459295153
3.355760904634603,6.9897260211277965
2.800275743601883,7.602100229569452
1.8750149652757857,7.1909124030323115
2.290799954926267,7.271372120027129
1.4893390944212768,6.876537742083383
1.1241611103175497,7.696915057195689
4.477353594543302,6.406527421320745
1.1177503027280404,7.443754305473076
3.4451991777934765,6.132833616754967
4.5534294753520435,7.236424130581361
4.931954361087299,8.593243344054775
1.201009657062706,8.160953813555633
2.5042600785806775,9.859429749622503
3.4529872812957,11.194299169541432
4.724939966545886,9.371467612979476
2.034465044774276,11.457085011999323
4.366872235611199,11.058085162891624
3.6826237329765377,11.310262748913201
2.853124441044808,10.096905099646653
4.191099781211236,9.992736203944574
2.5475656002512967,10.402524556295546
2.352580940083993,9.774214828270159
3.169478504797807,9.330405047410224
1.7367531994979175,9.926114329250613
3.7962617087891695,8.518500589006102
4.101833862701531,8.232788134828162
2.7477933555917553,8.450593083493855
2.8102059239656145,9.944294977766384
4.774584725182423,7.952441687907961
4.218536257195058,6.706096783211093
2.622135206695094,5.4125452212570835
3.019125442003909,6.279950522298816
3.001067913173878,7.834503127935646
2.3634982753417497,9.179573709106323
3.604337136499726,8.664821164987805
3.8053149444399845,7.682722536137611
2.9892030344591913,7.441753191114587
1.2239656785330082,9.227800741767467
1.3554308901341963,9.948177817897786
2.5616136494820516,12.263748637885659
4.5374420795280725,10.656069320686797
4.116377301531138,9.110502035904618
4.484579730811541,7.952407223343761
3.0367044040856674,6.826899766111208
2.2904114066757515,9.317789754285544
2.3731842312299367,9.536665614934646
3.1717263473808215,8.379427103989244
3.44298842806364,9.608300366599414
3.9757590117462347,8.678261569094483
1.2902192478163266,9.744589817959765
1.6578298206217905,11.070052129485509
3.6865954981743494,11.81120950631075
1.1312090506815546,12.831438309504074
4.477512998210803,11.324202115631968
3.9192175946776038,10.723376747309535
4.267502734372048,11.464371968316486
4.671555988654447,11.152646799699715
4.647857518563554,11.228798290903491
3.9402401134497302,11.241247926224894
3.651642766478278,10.721132406068264
4.3054847935497556,10.212758541406183
2.1938263789459556,10.702493958400161
4.2210654494823165,11.249300932051893
2.2957854529925963,11.00203296860126
